9.999995756368266209e-01,-8.321470391401899905e-04,3.952941588012752710e-04,-3.866125879814086980e-02
8.326253371317750025e-04,9.999989196700564964e-01,-1.211360296474978332e-03,4.752782504943301456e-01
-3.942857018691290835e-04,1.211688914350534350e-03,9.999991881740505351e-01,-4.450645276855468707e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999984758727161749e-01,-1.511150285730591698e-03,-8.744581512809988452e-04,9.120607218287529738e-02
8.753812099971236939e-04,6.102784212178101030e-04,9.999994306338307881e-01,-4.011064587887025468e-02
-1.510615762392749934e-03,-9.999986719916494904e-01,6.116003236414495900e-04,1.349551172364892864e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999962817069851795e-01,-2.165552230205015916e-03,1.657394262703923687e-03,7.993097646992459932e-07
2.164203912441407546e-03,9.999973260939115649e-01,8.148781825695738251e-04,-1.350363053739008308e+02
-1.659154492252974200e-03,-8.112882134658890238e-04,9.999982945074483709e-01,-4.014841142066166019e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.499498099178962669e-04,1.152406170115844938e-03,9.999988847770669986e-01,1.235542019495272539e-04
6.971005722855107593e-05,9.999993334731297479e-01,-1.152472908325986346e-03,-3.797157846511045420e+01
-9.999995463678303942e-01,7.080477090648263369e-05,9.498688424507935671e-04,-4.016230664988993532e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.840262507323701902e-04,-7.519200229349140021e-05,-9.999999568376249925e-01,3.056694663080323712e-02
3.302670691070077203e-03,9.999945432704040460e-01,-7.612964045078396153e-05,1.921055612839134329e-03
9.999945058326047409e-01,-3.302692171335312992e-03,-2.837763664557454296e-04,1.200000894783556333e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.235818384847394693e-03,1.047351544250710656e-03,9.999986879029704179e-01,6.989413846830727550e+01
9.999992078116346494e-01,2.403111729858459678e-04,1.235567336752573658e-03,-4.038866101285821261e-05
-2.390167843160828003e-04,9.999994226524748786e-01,-1.047647695516668639e-03,-3.051126549019318041e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.427375509999999892e+01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.013695708999999923e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.875298777999999800e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
