0.00000000e+00, 0.00000000e+00, 6.39310646e+00
0.00000000e+00, -6.35201645e+00, 6.39310646e+00
0.00000000e+00, -6.35201645e+00, 7.00220704e-01
-3.05154771e-01, -5.24461222e+00, 6.99999988e-01
-1.11294081e-02, -5.18444347e+00, 6.99999988e-01
5.88902116e-01, -4.98320007e+00, 6.99999988e-01
1.17634118e+00, -4.73366833e+00, 6.99999988e-01
1.75142002e+00, -4.45624638e+00, 6.99999988e-01
2.10811329e+00, -4.25292587e+00, 6.99999988e-01
2.44094443e+00, -4.02022791e+00, 6.99999988e-01
2.73757005e+00, -3.75416517e+00, 6.99999988e-01
2.99149776e+00, -3.44149518e+00, 6.99999988e-01
3.19706821e+00, -3.09077358e+00, 6.99999988e-01
3.35137415e+00, -2.71449804e+00, 6.99999988e-01
3.46642399e+00, -2.25414991e+00, 6.99999988e-01
3.52169108e+00, -1.77817631e+00, 6.99999988e-01
3.53493547e+00, -1.29850090e+00, 6.99999988e-01
3.50240779e+00, -7.25917816e-01, 6.99999988e-01
3.44196534e+00, -1.51701674e-01, 6.99999988e-01
3.37582231e+00, 4.23147172e-01, 6.99999988e-01
3.30346370e+00, 9.97632205e-01, 6.99999988e-01
3.22363710e+00, 1.56925368e+00, 6.99999988e-01
3.10843277e+00, 2.12824297e+00, 6.99999988e-01
2.98423767e+00, 2.53755474e+00, 6.99999988e-01
2.83077765e+00, 2.94145155e+00, 6.99999988e-01
2.63665271e+00, 3.33028746e+00, 6.99999988e-01
2.48857903e+00, 3.57557464e+00, 6.99999988e-01
2.31962276e+00, 3.80086112e+00, 6.99999988e-01
2.12769604e+00, 4.00041962e+00, 6.99999988e-01
1.78474009e+00, 4.26653337e+00, 6.99999988e-01
1.40537512e+00, 4.49218178e+00, 6.99999988e-01
1.00568461e+00, 4.67676783e+00, 6.99999988e-01
7.27886915e-01, 4.76759815e+00, 6.99999988e-01
4.42282021e-01, 4.82450438e+00, 6.99999988e-01
1.53677613e-01, 4.84305286e+00, 6.99999988e-01
-1.38559222e-01, 4.81816721e+00, 6.99999988e-01
-4.27230477e-01, 4.75465155e+00, 6.99999988e-01
-7.07493246e-01, 4.65777588e+00, 6.99999988e-01
-1.04763103e+00, 4.48832178e+00, 6.99999988e-01
-1.36398745e+00, 4.27641869e+00, 6.99999988e-01
-1.65733790e+00, 4.03838491e+00, 6.99999988e-01
-1.92272317e+00, 3.76285744e+00, 6.99999988e-01
-2.15965056e+00, 3.45873213e+00, 6.99999988e-01
-2.36366582e+00, 3.13139391e+00, 6.99999988e-01
-2.52053714e+00, 2.80418134e+00, 6.99999988e-01
-2.64547515e+00, 2.46314454e+00, 6.99999988e-01
-2.73925185e+00, 2.11253095e+00, 6.99999988e-01
-2.82052708e+00, 1.65138626e+00, 6.99999988e-01
-2.87716556e+00, 1.18334806e+00, 6.99999988e-01
-2.92799687e+00, 7.13794827e-01, 6.99999988e-01
-2.97571468e+00, 2.44949400e-01, 6.99999988e-01
-3.02543259e+00, -2.23558724e-01, 6.99999988e-01
-3.07295704e+00, -6.92404628e-01, 6.99999988e-01
-3.10344505e+00, -1.09544539e+00, 6.99999988e-01
-3.11523676e+00, -1.49773705e+00, 6.99999988e-01
-3.10242295e+00, -1.89774597e+00, 6.99999988e-01
-3.03725481e+00, -2.51900053e+00, 6.99999988e-01
-2.93351460e+00, -3.13762569e+00, 6.99999988e-01
-2.78032756e+00, -3.74276042e+00, 6.99999988e-01
-2.67704296e+00, -4.01217508e+00, 6.99999988e-01
-2.54378986e+00, -4.26586008e+00, 6.99999988e-01
-2.37749910e+00, -4.49644852e+00, 6.99999988e-01
-2.17735267e+00, -4.69949818e+00, 6.99999988e-01
-1.95016170e+00, -4.87701750e+00, 6.99999988e-01
-1.70214617e+00, -5.02507019e+00, 6.99999988e-01
-1.44562292e+00, -5.13368702e+00, 6.99999988e-01
-1.17827165e+00, -5.21280146e+00, 6.99999988e-01
-9.04479504e-01, -5.26077890e+00, 6.99999988e-01
-6.04219794e-01, -5.27308464e+00, 6.99999988e-01
-3.05154771e-01, -5.24461222e+00, 6.99999988e-01
0.00000000e+00, -6.35201645e+00, 7.00220704e-01
0.00000000e+00, -6.35201645e+00, 6.39310646e+00
0.00000000e+00, 0.00000000e+00, 6.39310646e+00
