0.00000000e+00, 0.00000000e+00, 6.39310646e+00
0.00000000e+00, -6.35201645e+00, 6.39310646e+00
0.00000000e+00, -6.35201645e+00, 7.00220704e-01
-4.13084865e-01, -4.52259111e+00, 6.99999988e-01
-2.00811401e-01, -4.47915220e+00, 6.99999988e-01
3.30095857e-01, -4.30109215e+00, 6.99999988e-01
8.75288963e-01, -4.06950569e+00, 6.99999988e-01
1.41214359e+00, -3.81052327e+00, 6.99999988e-01
1.71792591e+00, -3.63622284e+00, 6.99999988e-01
1.98704731e+00, -3.44806719e+00, 6.99999988e-01
2.20796204e+00, -3.24991465e+00, 6.99999988e-01
2.39062858e+00, -3.02499080e+00, 6.99999988e-01
2.54211164e+00, -2.76654744e+00, 6.99999988e-01
2.65689898e+00, -2.48663759e+00, 6.99999988e-01
2.74773288e+00, -2.12318468e+00, 6.99999988e-01
2.79385448e+00, -1.72597396e+00, 6.99999988e-01
2.80536413e+00, -1.30913270e+00, 6.99999988e-01
2.77557659e+00, -7.84782052e-01, 6.99999988e-01
2.71734023e+00, -2.31525347e-01, 6.99999988e-01
2.65204811e+00, 3.35929215e-01, 6.99999988e-01
2.58079123e+00, 9.01664495e-01, 6.99999988e-01
2.50489569e+00, 1.44513679e+00, 6.99999988e-01
2.40116405e+00, 1.94845974e+00, 6.99999988e-01
2.29389644e+00, 2.30198336e+00, 6.99999988e-01
2.16225815e+00, 2.64844632e+00, 6.99999988e-01
1.99746263e+00, 2.97853518e+00, 6.99999988e-01
1.88340211e+00, 3.16747880e+00, 6.99999988e-01
1.76321995e+00, 3.32772970e+00, 6.99999988e-01
1.63896501e+00, 3.45692563e+00, 6.99999988e-01
1.37339103e+00, 3.66299534e+00, 6.99999988e-01
1.06529737e+00, 3.84625125e+00, 6.99999988e-01
7.38675654e-01, 3.99709249e+00, 6.99999988e-01
5.42724848e-01, 4.06116152e+00, 6.99999988e-01
3.47261876e-01, 4.10010719e+00, 6.99999988e-01
1.61269024e-01, 4.11206102e+00, 6.99999988e-01
-2.88306437e-02, 4.09587288e+00, 6.99999988e-01
-2.29155734e-01, 4.05179548e+00, 6.99999988e-01
-4.24693793e-01, 3.98420620e+00, 6.99999988e-01
-6.80743694e-01, 3.85664392e+00, 6.99999988e-01
-9.30562735e-01, 3.68930936e+00, 6.99999988e-01
-1.16329181e+00, 3.50046539e+00, 6.99999988e-01
-1.37114036e+00, 3.28467369e+00, 6.99999988e-01
-1.56113839e+00, 3.04078770e+00, 6.99999988e-01
-1.72370398e+00, 2.77995491e+00, 6.99999988e-01
-1.84805715e+00, 2.52057076e+00, 6.99999988e-01
-1.94969451e+00, 2.24313617e+00, 6.99999988e-01
-2.02681804e+00, 1.95478618e+00, 6.99999988e-01
-2.09917331e+00, 1.54425168e+00, 6.99999988e-01
-2.15289378e+00, 1.10032558e+00, 6.99999988e-01
-2.20297980e+00, 6.37657166e-01, 6.99999988e-01
-2.25046134e+00, 1.71134934e-01, 6.99999988e-01
-2.25078511e+00, 1.68020383e-01, 6.99999988e-01
-2.30032206e+00, -2.98782766e-01, 6.99999988e-01
-2.34673548e+00, -7.56668329e-01, 6.99999988e-01
-2.37525153e+00, -1.13363934e+00, 6.99999988e-01
-2.38589454e+00, -1.49674523e+00, 6.99999988e-01
-2.37464309e+00, -1.84798384e+00, 6.99999988e-01
-2.31457734e+00, -2.42059755e+00, 6.99999988e-01
-2.21948695e+00, -2.98764229e+00, 6.99999988e-01
-2.08420062e+00, -3.52206373e+00, 6.99999988e-01
-2.01170802e+00, -3.71115851e+00, 6.99999988e-01
-1.92236745e+00, -3.88124347e+00, 6.99999988e-01
-1.81898832e+00, -4.02459478e+00, 6.99999988e-01
-1.69131076e+00, -4.15412426e+00, 6.99999988e-01
-1.53729403e+00, -4.27446795e+00, 6.99999988e-01
-1.37163103e+00, -4.37336016e+00, 6.99999988e-01
-1.19928956e+00, -4.44633293e+00, 6.99999988e-01
-1.01138461e+00, -4.50193787e+00, 6.99999988e-01
-8.26297164e-01, -4.53437138e+00, 6.99999988e-01
-6.23930812e-01, -4.54266500e+00, 6.99999988e-01
-4.13084865e-01, -4.52259111e+00, 6.99999988e-01
0.00000000e+00, -6.35201645e+00, 7.00220704e-01
0.00000000e+00, -6.35201645e+00, 6.39310646e+00
0.00000000e+00, 0.00000000e+00, 6.39310646e+00
