0.00000000e+00, 0.00000000e+00, 6.39310646e+00
0.00000000e+00, -6.35201645e+00, 6.39310646e+00
0.00000000e+00, -6.35201645e+00, 7.00220704e-01
-3.41131479e-01, -5.00393867e+00, 6.99999988e-01
-7.43567348e-02, -4.94934654e+00, 6.99999988e-01
5.02633333e-01, -4.75583076e+00, 6.99999988e-01
1.07599044e+00, -4.51228046e+00, 6.99999988e-01
1.63832784e+00, -4.24100542e+00, 6.99999988e-01
1.97805083e+00, -4.04735804e+00, 6.99999988e-01
2.28964543e+00, -3.82950759e+00, 6.99999988e-01
2.56103396e+00, -3.58608174e+00, 6.99999988e-01
2.79120803e+00, -3.30266023e+00, 6.99999988e-01
2.97874928e+00, -2.98269820e+00, 6.99999988e-01
3.11988235e+00, -2.63854456e+00, 6.99999988e-01
3.22686028e+00, -2.21049476e+00, 6.99999988e-01
3.27907896e+00, -1.76077557e+00, 6.99999988e-01
3.29174495e+00, -1.30204487e+00, 6.99999988e-01
3.26013088e+00, -7.45539248e-01, 6.99999988e-01
3.20042372e+00, -1.78309560e-01, 6.99999988e-01
3.13456440e+00, 3.94074529e-01, 6.99999988e-01
3.06257272e+00, 9.65642989e-01, 6.99999988e-01
2.98405671e+00, 1.52788138e+00, 6.99999988e-01
2.87267661e+00, 2.06831527e+00, 6.99999988e-01
2.75412393e+00, 2.45903087e+00, 6.99999988e-01
2.60793781e+00, 2.84378314e+00, 6.99999988e-01
2.42358947e+00, 3.21303678e+00, 6.99999988e-01
2.28685331e+00, 3.43954277e+00, 6.99999988e-01
2.13415504e+00, 3.64315057e+00, 6.99999988e-01
1.96478570e+00, 3.81925511e+00, 6.99999988e-01
1.64762378e+00, 4.06535435e+00, 6.99999988e-01
1.29201591e+00, 4.27687168e+00, 6.99999988e-01
9.16681647e-01, 4.45020914e+00, 6.99999988e-01
6.66166246e-01, 4.53211927e+00, 6.99999988e-01
4.10608649e-01, 4.58303881e+00, 6.99999988e-01
1.56208083e-01, 4.59938908e+00, 6.99999988e-01
-1.01983033e-01, 4.57740259e+00, 6.99999988e-01
-3.61205578e-01, 4.52036619e+00, 6.99999988e-01
-6.13226771e-01, 4.43325281e+00, 6.99999988e-01
-9.25335228e-01, 4.27776241e+00, 6.99999988e-01
-1.21951258e+00, 4.08071566e+00, 6.99999988e-01
-1.49265587e+00, 3.85907841e+00, 6.99999988e-01
-1.73886228e+00, 3.60346293e+00, 6.99999988e-01
-1.96014643e+00, 3.31941724e+00, 6.99999988e-01
-2.15034533e+00, 3.01424742e+00, 6.99999988e-01
-2.29637718e+00, 2.70964432e+00, 6.99999988e-01
-2.41354823e+00, 2.38980842e+00, 6.99999988e-01
-2.50177383e+00, 2.05994940e+00, 6.99999988e-01
-2.58007574e+00, 1.61567473e+00, 6.99999988e-01
-2.63574171e+00, 1.15567386e+00, 6.99999988e-01
-2.68632460e+00, 6.88415587e-01, 6.99999988e-01
-2.73396349e+00, 2.20344588e-01, 6.99999988e-01
-2.73407149e+00, 2.19306394e-01, 6.99999988e-01
-2.78372908e+00, -2.48633415e-01, 6.99999988e-01
-2.83088303e+00, -7.13825881e-01, 6.99999988e-01
-2.86071396e+00, -1.10817671e+00, 6.99999988e-01
-2.87212276e+00, -1.49740648e+00, 6.99999988e-01
-2.85982966e+00, -1.88115859e+00, 6.99999988e-01
-2.79636240e+00, -2.48619962e+00, 6.99999988e-01
-2.69550538e+00, -3.08763123e+00, 6.99999988e-01
-2.54828525e+00, -3.66919494e+00, 6.99999988e-01
-2.45526457e+00, -3.91183639e+00, 6.99999988e-01
-2.33664918e+00, -4.13765478e+00, 6.99999988e-01
-2.19132876e+00, -4.33916378e+00, 6.99999988e-01
-2.01533866e+00, -4.51770687e+00, 6.99999988e-01
-1.81253910e+00, -4.67616749e+00, 6.99999988e-01
-1.59197450e+00, -4.80783367e+00, 6.99999988e-01
-1.36351180e+00, -4.90456915e+00, 6.99999988e-01
-1.12264264e+00, -4.97584677e+00, 6.99999988e-01
-8.78418744e-01, -5.01864338e+00, 6.99999988e-01
-6.10790133e-01, -5.02961111e+00, 6.99999988e-01
-3.41131479e-01, -5.00393867e+00, 6.99999988e-01
0.00000000e+00, -6.35201645e+00, 7.00220704e-01
0.00000000e+00, -6.35201645e+00, 6.39310646e+00
0.00000000e+00, 0.00000000e+00, 6.39310646e+00
