0.00000000e+00, 0.00000000e+00, 6.15232611e+00
0.00000000e+00, -5.40000010e+00, 6.15232611e+00
0.00000000e+00, -5.40000010e+00, 3.43671179e+00
3.06307793e+00, -4.40000010e+00, 3.43671179e+00
2.78982782e+00, -4.40000010e+00, 3.43671179e+00
2.54240727e+00, -4.40000010e+00, 3.39496517e+00
2.38131237e+00, -4.40000010e+00, 3.34941149e+00
1.92909861e+00, -4.40000010e+00, 3.17643213e+00
1.66695678e+00, -4.40000010e+00, 3.04267120e+00
1.02071702e+00, -4.40000010e+00, 2.76596475e+00
4.62519020e-01, -4.40000010e+00, 2.43602777e+00
2.80802518e-01, -4.40000010e+00, 2.37584615e+00
1.43578649e-01, -4.40000010e+00, 2.37525392e+00
-4.91862595e-02, -4.40000010e+00, 2.42269349e+00
-9.51021433e-01, -4.40000010e+00, 2.76130962e+00
-1.13872492e+00, -4.40000010e+00, 2.81782222e+00
-1.41197491e+00, -4.40000010e+00, 2.81782222e+00
-2.18862176e+00, -4.20000029e+00, 2.99023581e+00
-1.91537166e+00, -4.20000029e+00, 2.99023581e+00
-1.56203842e+00, -4.20000029e+00, 2.95825720e+00
-1.24279726e+00, -4.20000029e+00, 2.89015460e+00
-2.11834367e-02, -4.20000029e+00, 2.43173742e+00
1.83261573e-01, -4.20000029e+00, 2.39827275e+00
3.88715088e-01, -4.20000029e+00, 2.43346000e+00
8.49518538e-01, -4.20000029e+00, 2.68745852e+00
1.11569321e+00, -4.20000029e+00, 2.80527163e+00
1.60641313e+00, -4.20000029e+00, 2.98013020e+00
1.94404173e+00, -4.20000029e+00, 3.17184639e+00
2.26776552e+00, -4.20000029e+00, 3.32858419e+00
2.65212393e+00, -4.20000029e+00, 3.43006086e+00
2.84906507e+00, -4.20000029e+00, 3.45755959e+00
3.02324843e+00, -4.20000029e+00, 3.45946455e+00
3.29649854e+00, -4.20000029e+00, 3.45946455e+00
3.45416284e+00, -4.00000000e+00, 3.43666553e+00
3.18091273e+00, -4.00000000e+00, 3.43666553e+00
2.89000368e+00, -4.00000000e+00, 3.44958687e+00
2.69617558e+00, -4.00000000e+00, 3.42667627e+00
2.31270194e+00, -4.00000000e+00, 3.33338451e+00
2.03394127e+00, -4.00000000e+00, 3.18694353e+00
1.62568009e+00, -4.00000000e+00, 2.92887807e+00
1.38811636e+00, -4.00000000e+00, 2.82801580e+00
1.09357679e+00, -4.00000000e+00, 2.75082684e+00
8.06564867e-01, -4.00000000e+00, 2.64093685e+00
4.29363698e-01, -4.00000000e+00, 2.43449712e+00
2.26006731e-01, -4.00000000e+00, 2.38562036e+00
2.13327147e-02, -4.00000000e+00, 2.40526986e+00
-1.35339415e+00, -4.00000000e+00, 2.92428637e+00
-1.66101289e+00, -4.00000000e+00, 3.00050783e+00
-1.83205199e+00, -4.00000000e+00, 3.02046585e+00
-2.07684398e+00, -4.00000000e+00, 3.01702309e+00
-2.28305268e+00, -4.00000000e+00, 2.97835755e+00
-2.55630279e+00, -4.00000000e+00, 2.97835755e+00
-2.80562043e+00, -3.79999995e+00, 2.92865801e+00
-2.53237033e+00, -3.79999995e+00, 2.92865801e+00
-2.43628812e+00, -3.79999995e+00, 2.96333551e+00
-2.13887167e+00, -3.79999995e+00, 3.02660227e+00
-1.85474503e+00, -3.79999995e+00, 3.03392839e+00
-1.53255582e+00, -3.79999995e+00, 2.96797109e+00
-7.26198614e-01, -3.79999995e+00, 2.64333797e+00
5.59026413e-02, -3.79999995e+00, 2.35482574e+00
2.70251751e-01, -3.79999995e+00, 2.34457469e+00
4.60317820e-01, -3.79999995e+00, 2.41213727e+00
7.51264572e-01, -3.79999995e+00, 2.56286311e+00
1.02304375e+00, -3.79999995e+00, 2.65530443e+00
1.35445082e+00, -3.79999995e+00, 2.73032665e+00
1.50540328e+00, -3.79999995e+00, 2.78775430e+00
1.93536222e+00, -3.79999995e+00, 3.08583641e+00
2.32186913e+00, -3.79999995e+00, 3.30952168e+00
2.48901629e+00, -3.79999995e+00, 3.36547613e+00
